Field,StrategyOrDate,TOP_N_COUNT,Value
AggReturn,2022-02-17 00:00:00,8,-0.0043991886208392
AggReturn,2022-02-18 00:00:00,2,-0.0121152430769847
AggReturn,2022-02-18 00:00:00,4,-0.0130540441042024
AggReturn,2022-02-18 00:00:00,6,-0.0089595475149327
AggReturn,2022-02-18 00:00:00,8,-0.0014189327290941
AggReturn,2022-02-22 00:00:00,2,0.0064291829102959
AggReturn,2022-02-22 00:00:00,4,-0.0003563823708809
AggReturn,2022-02-22 00:00:00,6,0.0018286487175884
AggReturn,2022-02-22 00:00:00,8,0.0005478957319416
AggReturn,2022-02-23 00:00:00,2,-0.0093618591125216
AggReturn,2022-02-23 00:00:00,4,-0.0129028580284281
AggReturn,2022-02-23 00:00:00,6,-0.0172549676269604
AggReturn,2022-02-23 00:00:00,8,-0.0136719364298766
AggReturn,2022-02-24 00:00:00,2,-0.0506059586558321
AggReturn,2022-02-24 00:00:00,4,-0.0830291105743769
AggReturn,2022-02-24 00:00:00,6,-0.0459911184549502
AggReturn,2022-02-24 00:00:00,8,-0.0230600497243276
AggReturn,2022-02-25 00:00:00,2,0.0312484769855779
AggReturn,2022-02-25 00:00:00,4,0.0451429013055994
AggReturn,2022-02-25 00:00:00,6,0.0187961070932509
AggReturn,2022-02-25 00:00:00,8,0.0048678036937257
AggReturn,2022-02-28 00:00:00,2,0.0146200417527994
AggReturn,2022-02-28 00:00:00,4,-0.0013861668418381
AggReturn,2022-02-28 00:00:00,6,0.0065489534780879
AggReturn,2022-02-28 00:00:00,8,0.0014810296872793
AggReturn,2022-03-01 00:00:00,2,0.0193041402051711
AggReturn,2022-03-01 00:00:00,4,-0.0010143384839353
AggReturn,2022-03-01 00:00:00,6,-8.973909147635094e-05
AggReturn,2022-03-01 00:00:00,8,-0.0018846987255812
AggReturn,2022-03-02 00:00:00,2,-0.0033097000096919
AggReturn,2022-03-02 00:00:00,4,-0.0078993335272096
AggReturn,2022-03-02 00:00:00,6,-0.0019060751370375
AggReturn,2022-03-02 00:00:00,8,0.0015395299852181
AggReturn,2022-03-03 00:00:00,2,0.0031533206247721
AggReturn,2022-03-03 00:00:00,4,0.0096519205787507
AggReturn,2022-03-03 00:00:00,6,-0.0026695569484781
AggReturn,2022-03-03 00:00:00,8,-0.0035031544838192
AggReturn,2022-03-04 00:00:00,2,0.0014684927953475
AggReturn,2022-03-04 00:00:00,4,-0.0067537690912023
AggReturn,2022-03-04 00:00:00,6,0.0010428058973086
AggReturn,2022-03-04 00:00:00,8,0.002843061541177
AggReturn,2022-03-07 00:00:00,2,-0.004216564689235
AggReturn,2022-03-07 00:00:00,4,0.0050226184486299
AggReturn,2022-03-07 00:00:00,6,0.0095456818552684
AggReturn,2022-03-07 00:00:00,8,0.0096392284368168
AggReturn,2022-03-08 00:00:00,2,0.0018250078777744
AggReturn,2022-03-08 00:00:00,4,-0.0026964629552769
AggReturn,2022-03-08 00:00:00,6,0.0018838953399443
AggReturn,2022-03-08 00:00:00,8,0.0007484597401077
AggReturn,2022-03-09 00:00:00,2,0.0044339873888427
AggReturn,2022-03-09 00:00:00,4,0.00897177552611
AggReturn,2022-03-09 00:00:00,6,0.0067146836761677
AggReturn,2022-03-09 00:00:00,8,-0.0028274525039649
AggReturn,2022-03-10 00:00:00,2,-0.012169976846479
AggReturn,2022-03-10 00:00:00,4,-0.0113652197512903
AggReturn,2022-03-10 00:00:00,6,-0.0082653659819192
AggReturn,2022-03-10 00:00:00,8,-0.0023451106997094
AggReturn,2022-03-11 00:00:00,2,-0.0060927571816837
AggReturn,2022-03-11 00:00:00,4,0.0054978327275619
AggReturn,2022-03-11 00:00:00,6,0.0061756759515681
AggReturn,2022-03-11 00:00:00,8,0.0023880292010687
AggReturn,2022-03-14 00:00:00,2,0.0202681467670565
AggReturn,2022-03-14 00:00:00,4,0.0191921230892609
AggReturn,2022-03-14 00:00:00,6,0.0152086454231748
AggReturn,2022-03-14 00:00:00,8,0.0114965748857531
AggReturn,2022-03-15 00:00:00,2,-0.0114500342852446
AggReturn,2022-03-15 00:00:00,4,0.0004646891092473
AggReturn,2022-03-15 00:00:00,6,0.0005859642436457
AggReturn,2022-03-15 00:00:00,8,-0.0004462360865244
AggReturn,2022-03-16 00:00:00,2,0.0098582358033158
AggReturn,2022-03-16 00:00:00,4,0.0114944605372604
AggReturn,2022-03-16 00:00:00,6,-0.008108094024597
AggReturn,2022-03-16 00:00:00,8,-0.0078884979863406
AggReturn,2022-03-17 00:00:00,2,0.008668726762315
AggReturn,2022-03-17 00:00:00,4,0.0086547301463348
AggReturn,2022-03-17 00:00:00,6,0.017992108912619
AggReturn,2022-03-17 00:00:00,8,0.0104901843107296
AggReturn,2022-03-18 00:00:00,2,0.0016111442141873
AggReturn,2022-03-18 00:00:00,4,0.0063222748176264
AggReturn,2022-03-18 00:00:00,6,-0.0085576786061351
AggReturn,2022-03-18 00:00:00,8,-0.0008882390668336
AggReturn,2022-03-21 00:00:00,2,-0.0131242917498671
AggReturn,2022-03-21 00:00:00,4,-0.0081158142717745
AggReturn,2022-03-21 00:00:00,6,-0.0071391522127373
AggReturn,2022-03-21 00:00:00,8,-0.0119324940154644
AggReturn,2022-03-22 00:00:00,2,0.0156046477016393
AggReturn,2022-03-22 00:00:00,4,0.0139485532335244
AggReturn,2022-03-22 00:00:00,6,0.0063717744567028
AggReturn,2022-03-22 00:00:00,8,0.0078175929456343
AggReturn,2022-03-23 00:00:00,2,-0.0077191896141285
AggReturn,2022-03-23 00:00:00,4,-0.0061100858367983
AggReturn,2022-03-23 00:00:00,6,-0.0082961685365074
AggReturn,2022-03-23 00:00:00,8,-0.0065606767021957
AggReturn,2022-03-24 00:00:00,2,0.0248577874965774
AggReturn,2022-03-24 00:00:00,4,0.0041964302653314
AggReturn,2022-03-24 00:00:00,6,0.004419328481318
AggReturn,2022-03-24 00:00:00,8,0.0053402099549874
AggReturn,2022-03-25 00:00:00,2,-0.0047730865133851
AggReturn,2022-03-25 00:00:00,4,0.0031068735058198
AggReturn,2022-03-25 00:00:00,6,0.0050634061848677
AggReturn,2022-03-25 00:00:00,8,-0.0001795271331154
AggReturn,2022-03-28 00:00:00,2,0.0001396501850583
AggReturn,2022-03-28 00:00:00,4,-0.0016767679944882
AggReturn,2022-03-28 00:00:00,6,0.0018062036350532
AggReturn,2022-03-28 00:00:00,8,0.0010080876076189
AggReturn,2022-03-29 00:00:00,2,-0.0111828638988223
AggReturn,2022-03-29 00:00:00,4,0.0005639996390753
AggReturn,2022-03-29 00:00:00,6,-0.0097198063772089
AggReturn,2022-03-29 00:00:00,8,-0.0113123984591795
AggReturn,2022-03-30 00:00:00,2,-0.0120559724269566
AggReturn,2022-03-30 00:00:00,4,-0.0044323324708454
AggReturn,2022-03-30 00:00:00,6,-0.010035532795661
AggReturn,2022-03-30 00:00:00,8,-0.0076670252369838
AggReturn,2022-03-31 00:00:00,2,0.0048897707888503
AggReturn,2022-03-31 00:00:00,4,0.0012218975223052
AggReturn,2022-03-31 00:00:00,6,-0.0017110173624203
AggReturn,2022-03-31 00:00:00,8,-0.0035938487376031
AggReturn,2022-04-01 00:00:00,2,0.0238556971688763
AggReturn,2022-04-01 00:00:00,4,0.0187994152955659
AggReturn,2022-04-01 00:00:00,6,0.0121530834277418
AggReturn,2022-04-01 00:00:00,8,0.0048317380721046
AggReturn,2022-04-04 00:00:00,2,-0.0064868161943018
AggReturn,2022-04-04 00:00:00,4,-0.0012125983392659
AggReturn,2022-04-04 00:00:00,6,-0.0082488459291969
AggReturn,2022-04-04 00:00:00,8,-0.0098265577053912
AggReturn,2022-04-05 00:00:00,2,-0.0009135896999451
AggReturn,2022-04-05 00:00:00,4,0.0014251946804779
AggReturn,2022-04-05 00:00:00,6,0.0001413086650986
AggReturn,2022-04-05 00:00:00,8,0.0004646282051869
AggReturn,2022-04-06 00:00:00,2,-0.005300133637178
AggReturn,2022-04-06 00:00:00,4,-0.0071778192851622
AggReturn,2022-04-06 00:00:00,6,0.0111761061180263
AggReturn,2022-04-06 00:00:00,8,0.0084559468384663
AggReturn,2022-04-07 00:00:00,2,-0.003471978856354
AggReturn,2022-04-07 00:00:00,4,0.0024345291813738
AggReturn,2022-04-07 00:00:00,6,0.0075516767672124
AggReturn,2022-04-07 00:00:00,8,0.0055032755027852
AggReturn,2022-04-08 00:00:00,2,-0.0007995730907947
AggReturn,2022-04-08 00:00:00,4,0.0044347453487721
AggReturn,2022-04-08 00:00:00,6,0.0085829795780324
AggReturn,2022-04-08 00:00:00,8,0.0069661909632192
AggReturn,2022-04-11 00:00:00,2,0.0024751848254176
AggReturn,2022-04-11 00:00:00,4,-0.0006816005769464
AggReturn,2022-04-11 00:00:00,6,0.0060889674712702
AggReturn,2022-04-11 00:00:00,8,0.0044369318775965
AggReturn,2022-04-12 00:00:00,2,-0.0037042480651157
AggReturn,2022-04-12 00:00:00,4,-0.0074144461008568
AggReturn,2022-04-12 00:00:00,6,-0.0107347325962433
AggReturn,2022-04-12 00:00:00,8,-0.0080377213162005
AggReturn,2022-04-13 00:00:00,2,0.0243095723954184
AggReturn,2022-04-13 00:00:00,4,0.0145781583814432
AggReturn,2022-04-13 00:00:00,6,0.0164637394607081
AggReturn,2022-04-13 00:00:00,8,0.0123302571428492
AggReturn,2022-04-14 00:00:00,2,-0.0181308983113568
AggReturn,2022-04-14 00:00:00,4,-0.0054915788358586
AggReturn,2022-04-14 00:00:00,6,-0.0055840151452505
AggReturn,2022-04-14 00:00:00,8,-0.004322276098771
AggReturn,2022-04-18 00:00:00,2,0.0184493769392954
AggReturn,2022-04-18 00:00:00,4,0.0035508718679489
AggReturn,2022-04-18 00:00:00,6,0.0110818205552332
AggReturn,2022-04-18 00:00:00,8,0.0114692763438525
AggReturn,2022-04-19 00:00:00,2,0.0143804445241143
AggReturn,2022-04-19 00:00:00,4,0.0064978238695686
AggReturn,2022-04-19 00:00:00,6,0.0050184397953445
AggReturn,2022-04-19 00:00:00,8,0.0055791299562239
AggReturn,2022-04-20 00:00:00,2,-0.0213918119157527
AggReturn,2022-04-20 00:00:00,4,-0.00897883271886
AggReturn,2022-04-20 00:00:00,6,-0.0228008718368011
AggReturn,2022-04-20 00:00:00,8,-0.0207500149132765
AggReturn,2022-04-21 00:00:00,2,0.0059592159596075
AggReturn,2022-04-21 00:00:00,4,0.0030253835813843
AggReturn,2022-04-21 00:00:00,6,0.0091173294327179
AggReturn,2022-04-21 00:00:00,8,0.008465137173967
AggReturn,2022-04-22 00:00:00,2,0.0217916050585689
AggReturn,2022-04-22 00:00:00,4,0.0074957074263718
AggReturn,2022-04-22 00:00:00,6,0.0168449538372817
AggReturn,2022-04-22 00:00:00,8,0.0143762430852362
AggReturn,2022-04-25 00:00:00,2,0.0017754909932625
AggReturn,2022-04-25 00:00:00,4,-0.0013308618898206
AggReturn,2022-04-25 00:00:00,6,0.0043596910274732
AggReturn,2022-04-25 00:00:00,8,0.0039988126795757
AggReturn,2022-04-26 00:00:00,2,0.010931942121207
AggReturn,2022-04-26 00:00:00,4,0.0037434072418254
AggReturn,2022-04-26 00:00:00,6,0.0001369772510114
AggReturn,2022-04-26 00:00:00,8,0.0032073519608165
AggReturn,2022-04-27 00:00:00,2,0.0256210114896704
AggReturn,2022-04-27 00:00:00,4,0.0082792219942946
AggReturn,2022-04-27 00:00:00,6,0.0136670010366813
AggReturn,2022-04-27 00:00:00,8,0.0127337287519339
AggReturn,2022-04-28 00:00:00,2,-0.0065889370011545
AggReturn,2022-04-28 00:00:00,4,-0.01270732791789
AggReturn,2022-04-28 00:00:00,6,-0.0226751380550972
AggReturn,2022-04-28 00:00:00,8,-0.0182268046186817
AggReturn,2022-04-29 00:00:00,2,0.0026316918919132
AggReturn,2022-04-29 00:00:00,4,0.0026833357772576
AggReturn,2022-04-29 00:00:00,6,-0.0011696124161424
AggReturn,2022-04-29 00:00:00,8,0.0015143818060584
AggReturn,2022-05-02 00:00:00,2,0.0256234346457793
AggReturn,2022-05-02 00:00:00,4,0.0070299535681814
AggReturn,2022-05-02 00:00:00,6,0.0112733016425362
AggReturn,2022-05-02 00:00:00,8,0.0138878983963049
AggReturn,2022-05-03 00:00:00,2,0.0052227044610134
AggReturn,2022-05-03 00:00:00,4,0.0067534155424995
AggReturn,2022-05-03 00:00:00,6,0.0011791989446273
AggReturn,2022-05-03 00:00:00,8,0.0030395522138913
AggReturn,2022-05-04 00:00:00,2,0.0045628951354555
AggReturn,2022-05-04 00:00:00,4,-0.0020704427636547
AggReturn,2022-05-04 00:00:00,6,-0.0069844893636203
AggReturn,2022-05-04 00:00:00,8,-0.0050466123276879
AggReturn,2022-05-05 00:00:00,2,-0.0103234608614503
AggReturn,2022-05-05 00:00:00,4,-0.0091415716113073
AggReturn,2022-05-05 00:00:00,6,-0.0133259155168939
AggReturn,2022-05-05 00:00:00,8,-0.0070022473536316
AggReturn,2022-05-06 00:00:00,2,0.0172138575103297
AggReturn,2022-05-06 00:00:00,4,0.0245751605625619
AggReturn,2022-05-06 00:00:00,6,0.0299549130305483
AggReturn,2022-05-06 00:00:00,8,0.0219607141329835
AggReturn,2022-05-09 00:00:00,2,-0.0025082894812582
AggReturn,2022-05-09 00:00:00,4,0.009349757468704
AggReturn,2022-05-09 00:00:00,6,0.0071158134707411
AggReturn,2022-05-09 00:00:00,8,0.0118203407907297
AggReturn,2022-05-10 00:00:00,2,-0.0009773394862265
AggReturn,2022-05-10 00:00:00,4,-0.0002565667203642
AggReturn,2022-05-10 00:00:00,6,0.0121526279098396
AggReturn,2022-05-10 00:00:00,8,0.0091240785461162
AggReturn,2022-05-11 00:00:00,2,0.020145047053704
AggReturn,2022-05-11 00:00:00,4,0.0141260666983252
AggReturn,2022-05-11 00:00:00,6,0.0117718006683531
AggReturn,2022-05-11 00:00:00,8,0.0046737711437098
AggReturn,2022-05-12 00:00:00,2,0.0153410984281235
AggReturn,2022-05-12 00:00:00,4,0.0193074570071301
AggReturn,2022-05-12 00:00:00,6,0.0215991791424449
AggReturn,2022-05-12 00:00:00,8,0.0204978266085795
AggReturn,2022-05-13 00:00:00,2,-0.028525600292263
AggReturn,2022-05-13 00:00:00,4,-0.0339546338764712
AggReturn,2022-05-13 00:00:00,6,-0.0360068520092836
AggReturn,2022-05-13 00:00:00,8,-0.0237345039093011
AggReturn,2022-05-16 00:00:00,2,0.0063712373074917
AggReturn,2022-05-16 00:00:00,4,0.0081589113850957
AggReturn,2022-05-16 00:00:00,6,0.0044664294777999
AggReturn,2022-05-16 00:00:00,8,0.0034668155664898
AggReturn,2022-05-17 00:00:00,2,-0.0121513726943107
AggReturn,2022-05-17 00:00:00,4,-0.0202245358841551
AggReturn,2022-05-17 00:00:00,6,-0.0182965244630768
AggReturn,2022-05-17 00:00:00,8,-0.0147843496875334
AggReturn,2022-05-18 00:00:00,2,0.0015606420320214
AggReturn,2022-05-18 00:00:00,4,0.0055562801654023
AggReturn,2022-05-18 00:00:00,6,0.0109281636718326
AggReturn,2022-05-18 00:00:00,8,0.0095189330482704
AggReturn,2022-05-19 00:00:00,2,0.0065188699789485
AggReturn,2022-05-19 00:00:00,4,0.0155845582784635
AggReturn,2022-05-19 00:00:00,6,0.0179292508867702
AggReturn,2022-05-19 00:00:00,8,0.0142086614861194
AggReturn,2022-05-20 00:00:00,2,-0.0146968048810611
AggReturn,2022-05-20 00:00:00,4,-0.0194562992837586
AggReturn,2022-05-20 00:00:00,6,-0.0243341505080514
AggReturn,2022-05-20 00:00:00,8,-0.0171963686953724
AggReturn,2022-05-23 00:00:00,2,-0.0112176139811228
AggReturn,2022-05-23 00:00:00,4,-0.0120147480331941
AggReturn,2022-05-23 00:00:00,6,-0.0128975786778494
AggReturn,2022-05-23 00:00:00,8,-0.0042247587338069
AggReturn,2022-05-24 00:00:00,2,-0.0033434158715028
AggReturn,2022-05-24 00:00:00,4,-0.0053888787423063
AggReturn,2022-05-24 00:00:00,6,-0.0019694887305608
AggReturn,2022-05-24 00:00:00,8,-0.0011001648731321
AggReturn,2022-05-25 00:00:00,2,-0.0107971551016283
AggReturn,2022-05-25 00:00:00,4,-0.0018520965288728
AggReturn,2022-05-25 00:00:00,6,-0.0007768385134208
AggReturn,2022-05-25 00:00:00,8,-0.003892944368773
AggReturn,2022-05-26 00:00:00,2,-0.0075216929932561
AggReturn,2022-05-26 00:00:00,4,-0.0059688684003955
AggReturn,2022-05-26 00:00:00,6,-0.0052024071034732
AggReturn,2022-05-26 00:00:00,8,-0.0044841730978098
AggReturn,2022-05-27 00:00:00,2,-0.0281673035994253
AggReturn,2022-05-27 00:00:00,4,-0.0350589315204133
AggReturn,2022-05-27 00:00:00,6,-0.0339311608187437
AggReturn,2022-05-27 00:00:00,8,-0.0208235249158373
AggReturn,2022-05-31 00:00:00,2,-0.0005356008360112
AggReturn,2022-05-31 00:00:00,4,-0.0056234402002093
AggReturn,2022-05-31 00:00:00,6,-0.0095462143081238
AggReturn,2022-05-31 00:00:00,8,-0.0031188568979377
AggReturn,2022-06-01 00:00:00,2,-0.0118444506191615
AggReturn,2022-06-01 00:00:00,4,-0.0058280955943758
AggReturn,2022-06-01 00:00:00,6,-0.0038218011048909
AggReturn,2022-06-01 00:00:00,8,-0.0049679194999099
AggReturn,2022-06-02 00:00:00,2,0.0092033472779496
AggReturn,2022-06-02 00:00:00,4,0.0092187657022952
AggReturn,2022-06-02 00:00:00,6,0.0107839060187511
AggReturn,2022-06-02 00:00:00,8,0.006407118962084
AggReturn,2022-06-03 00:00:00,2,-0.0023167415004118
AggReturn,2022-06-03 00:00:00,4,0.0043254092648624
AggReturn,2022-06-03 00:00:00,6,0.0003362466889669
AggReturn,2022-06-03 00:00:00,8,-0.0005573906026184
AggReturn,2022-06-06 00:00:00,2,0.0051452735832105
AggReturn,2022-06-06 00:00:00,4,0.0126522002524487
AggReturn,2022-06-06 00:00:00,6,0.0115671348967256
AggReturn,2022-06-06 00:00:00,8,0.0109983366634129
AggReturn,2022-06-07 00:00:00,2,-0.0026068972368581
AggReturn,2022-06-07 00:00:00,4,-0.0042102244579159
AggReturn,2022-06-07 00:00:00,6,-0.0104876481273575
AggReturn,2022-06-07 00:00:00,8,-0.008453547819514
AggReturn,2022-06-08 00:00:00,2,0.0107486620879094
AggReturn,2022-06-08 00:00:00,4,0.024395601480615
AggReturn,2022-06-08 00:00:00,6,0.0215512041746501
AggReturn,2022-06-08 00:00:00,8,0.0178633684790267
AggReturn,2022-06-09 00:00:00,2,-0.0158639136380396
AggReturn,2022-06-09 00:00:00,4,-0.0202173499357411
AggReturn,2022-06-09 00:00:00,6,-0.0147519627637931
AggReturn,2022-06-09 00:00:00,8,-0.0138499517690969
AggReturn,2022-06-10 00:00:00,2,-0.0050965019706974
AggReturn,2022-06-10 00:00:00,4,-0.0148356006863806
AggReturn,2022-06-10 00:00:00,6,-0.0117207513000811
AggReturn,2022-06-10 00:00:00,8,-0.0144862462185055
AggReturn,2022-06-13 00:00:00,2,-0.0033735021950782
AggReturn,2022-06-13 00:00:00,4,-0.0061553093893533
AggReturn,2022-06-13 00:00:00,6,-0.0014919799986684
AggReturn,2022-06-13 00:00:00,8,-0.0084047805860823
AggReturn,2022-06-14 00:00:00,2,-0.0071143769833731
AggReturn,2022-06-14 00:00:00,4,-0.0105136546470764
AggReturn,2022-06-14 00:00:00,6,-0.0099742343425007
AggReturn,2022-06-14 00:00:00,8,-0.0112008406977108
AggReturn,2022-06-15 00:00:00,2,0.0161463709057329
AggReturn,2022-06-15 00:00:00,4,0.0132229799352266
AggReturn,2022-06-15 00:00:00,6,0.014621544140271
AggReturn,2022-06-15 00:00:00,8,0.011381077170222
AggReturn,2022-06-16 00:00:00,2,-0.0081834054066554
AggReturn,2022-06-16 00:00:00,4,-0.0181164981941676
AggReturn,2022-06-16 00:00:00,6,-0.018182200085089
AggReturn,2022-06-16 00:00:00,8,-0.0171711305495734
AggReturn,2022-06-17 00:00:00,2,-0.0012361641688706
AggReturn,2022-06-17 00:00:00,4,-0.0098155666385139
AggReturn,2022-06-17 00:00:00,6,-0.0135704845900043
AggReturn,2022-06-17 00:00:00,8,-0.0145751047802981
AggReturn,2022-06-21 00:00:00,2,-0.0021453092200723
AggReturn,2022-06-21 00:00:00,4,-0.0040022258178371
AggReturn,2022-06-21 00:00:00,6,-0.0181484085422238
AggReturn,2022-06-21 00:00:00,8,-0.0076209273379116
AggReturn,2022-06-22 00:00:00,2,0.0015226328236363
AggReturn,2022-06-22 00:00:00,4,-0.0061754110157845
AggReturn,2022-06-22 00:00:00,6,-0.0062896049612011
AggReturn,2022-06-22 00:00:00,8,-0.0067961327438119
AggReturn,2022-06-23 00:00:00,2,0.010028461742555
AggReturn,2022-06-23 00:00:00,4,0.0037825657793897
AggReturn,2022-06-23 00:00:00,6,-0.00143499155841
AggReturn,2022-06-23 00:00:00,8,0.0042857095131876
AggReturn,2022-06-24 00:00:00,2,-0.0008500151367625
AggReturn,2022-06-24 00:00:00,4,0.0032108912603978
AggReturn,2022-06-24 00:00:00,6,0.0071387261295354
AggReturn,2022-06-24 00:00:00,8,0.0066547555245202
AggReturn,2022-06-27 00:00:00,2,0.0130947460267579
AggReturn,2022-06-27 00:00:00,4,0.0169930188719321
AggReturn,2022-06-27 00:00:00,6,0.0144542382743575
AggReturn,2022-06-27 00:00:00,8,0.0207790837549355
AggReturn,2022-06-28 00:00:00,2,-0.0008408206732672
AggReturn,2022-06-28 00:00:00,4,0.0089384780145022
AggReturn,2022-06-28 00:00:00,6,0.0080871411553586
AggReturn,2022-06-28 00:00:00,8,0.0039017649275824
AggReturn,2022-06-29 00:00:00,2,-0.0092744475622554
AggReturn,2022-06-29 00:00:00,4,0.0033239622783221
AggReturn,2022-06-29 00:00:00,6,0.008120841574877
AggReturn,2022-06-29 00:00:00,8,0.0008510563797019
AggReturn,2022-06-30 00:00:00,2,-0.0134979625926729
AggReturn,2022-06-30 00:00:00,4,-0.0354378260246247
AggReturn,2022-06-30 00:00:00,6,-0.0276337647864738
AggReturn,2022-06-30 00:00:00,8,-0.0220573306834209
AggReturn,2022-07-01 00:00:00,2,0.0104418530181189
AggReturn,2022-07-01 00:00:00,4,0.0122024743918129
AggReturn,2022-07-01 00:00:00,6,0.0113505315856669
AggReturn,2022-07-01 00:00:00,8,0.0092474729933497
AggReturn,2022-07-05 00:00:00,2,-0.0017426800486226
AggReturn,2022-07-05 00:00:00,4,-0.0005275344653401
AggReturn,2022-07-05 00:00:00,6,-0.0002536257020741
AggReturn,2022-07-05 00:00:00,8,0.0010571414269779
AggReturn,2022-07-06 00:00:00,2,-0.0445766816020151
AggReturn,2022-07-06 00:00:00,4,-0.0305099107100754
AggReturn,2022-07-06 00:00:00,6,-0.0224034736124194
AggReturn,2022-07-06 00:00:00,8,-0.0202763785197291
AggReturn,2022-07-07 00:00:00,2,0.0145920062963489
AggReturn,2022-07-07 00:00:00,4,0.0158990373747046
AggReturn,2022-07-07 00:00:00,6,0.0127107430004938
AggReturn,2022-07-07 00:00:00,8,0.0100984069104339
AggReturn,2022-07-08 00:00:00,2,0.0119698694360022
AggReturn,2022-07-08 00:00:00,4,0.0033610675229603
AggReturn,2022-07-08 00:00:00,6,0.0029839531648366
AggReturn,2022-07-08 00:00:00,8,0.002413907666897
AggReturn,2022-07-11 00:00:00,2,0.0029108100086664
AggReturn,2022-07-11 00:00:00,4,0.0033693544193022
AggReturn,2022-07-11 00:00:00,6,-0.0013701960379425
AggReturn,2022-07-11 00:00:00,8,-0.0018947972535306
AggReturn,2022-07-12 00:00:00,2,0.0103684822261401
AggReturn,2022-07-12 00:00:00,4,0.0084546701643096
AggReturn,2022-07-12 00:00:00,6,0.0057453502749542
AggReturn,2022-07-12 00:00:00,8,0.005961823787837
AggReturn,2022-07-13 00:00:00,2,0.0191799472309863
AggReturn,2022-07-13 00:00:00,4,0.0108457357882232
AggReturn,2022-07-13 00:00:00,6,0.0072271204958454
AggReturn,2022-07-13 00:00:00,8,0.0050358245260344
AggReturn,2022-07-14 00:00:00,2,-0.0016395522599625
AggReturn,2022-07-14 00:00:00,4,-0.0020834728162814
AggReturn,2022-07-14 00:00:00,6,-0.0035637024637488
AggReturn,2022-07-14 00:00:00,8,-0.0034338956497104
AggReturn,2022-07-15 00:00:00,2,0.0101724871909792
AggReturn,2022-07-15 00:00:00,4,0.00844905012537
AggReturn,2022-07-15 00:00:00,6,0.0057272095853474
AggReturn,2022-07-15 00:00:00,8,0.0080432530729002
AggReturn,2022-07-18 00:00:00,2,-0.0149293942137064
AggReturn,2022-07-18 00:00:00,4,-0.0079023490411877
AggReturn,2022-07-18 00:00:00,6,-0.0046980294524262
AggReturn,2022-07-18 00:00:00,8,-0.0046354601892137
AggReturn,2022-07-19 00:00:00,2,-0.0087422117690187
AggReturn,2022-07-19 00:00:00,4,-0.0060805305103243
AggReturn,2022-07-19 00:00:00,6,-0.0028661602405663
AggReturn,2022-07-19 00:00:00,8,-0.0014085583493416
AggReturn,2022-07-20 00:00:00,2,-0.0070679402253688
AggReturn,2022-07-20 00:00:00,4,-0.0095630218222039
AggReturn,2022-07-20 00:00:00,6,-0.0045121640523726
AggReturn,2022-07-20 00:00:00,8,-0.0022567094967898
AggReturn,2022-07-21 00:00:00,2,-0.0102135484442865
AggReturn,2022-07-21 00:00:00,4,-0.0119961231400047
AggReturn,2022-07-21 00:00:00,6,-0.0080043643604903
AggReturn,2022-07-21 00:00:00,8,-0.0079007441713526
AggReturn,2022-07-22 00:00:00,2,-0.0089377926100033
AggReturn,2022-07-22 00:00:00,4,-0.0077649256056864
AggReturn,2022-07-22 00:00:00,6,-0.008433379669282
AggReturn,2022-07-22 00:00:00,8,-0.0075779373629481
AggReturn,2022-07-25 00:00:00,2,0.0116199520094881
AggReturn,2022-07-25 00:00:00,4,0.007868631910459
AggReturn,2022-07-25 00:00:00,6,0.0048726592054022
AggReturn,2022-07-25 00:00:00,8,0.0037430764488992
AggReturn,2022-07-26 00:00:00,2,0.0138713405348397
AggReturn,2022-07-26 00:00:00,4,0.0101123312505659
AggReturn,2022-07-26 00:00:00,6,0.009356169895054
AggReturn,2022-07-26 00:00:00,8,0.0093116885335721
AggReturn,2022-07-27 00:00:00,2,-0.0031092901491641
AggReturn,2022-07-27 00:00:00,4,-0.0037309098460249
AggReturn,2022-07-27 00:00:00,6,-0.0002314900959695
AggReturn,2022-07-27 00:00:00,8,-0.0008568618209258
AggReturn,2022-07-28 00:00:00,2,-0.0187425033542015
AggReturn,2022-07-28 00:00:00,4,-0.0137635746734412
AggReturn,2022-07-28 00:00:00,6,-0.0082479465086077
AggReturn,2022-07-28 00:00:00,8,-0.0067842862608329
AggReturn,2022-07-29 00:00:00,2,-0.0081452390897243
AggReturn,2022-07-29 00:00:00,4,-0.0086383735529002
AggReturn,2022-07-29 00:00:00,6,-0.0075042431359332
AggReturn,2022-07-29 00:00:00,8,-0.0061705871218598
AggReturn,2022-08-01 00:00:00,2,-0.0026254635952246
AggReturn,2022-08-01 00:00:00,4,-4.785020628004849e-05
AggReturn,2022-08-01 00:00:00,6,0.0028809488767646
AggReturn,2022-08-01 00:00:00,8,0.004590343193008
AggReturn,2022-08-02 00:00:00,2,0.0033540291760464
AggReturn,2022-08-02 00:00:00,4,0.006197984591407
AggReturn,2022-08-02 00:00:00,6,0.0045171116612014
AggReturn,2022-08-02 00:00:00,8,0.003857766862914
AggReturn,2022-08-03 00:00:00,2,0.0087670622985958
AggReturn,2022-08-03 00:00:00,4,0.0129398126562023
AggReturn,2022-08-03 00:00:00,6,0.0037415546995458
AggReturn,2022-08-03 00:00:00,8,0.0026083313196383
AggReturn,2022-08-04 00:00:00,2,-0.0201531426920416
AggReturn,2022-08-04 00:00:00,4,-0.0124596727091732
