Field,StrategyOrDate,MOMENTUM_WINDOW,VOLATILITY_WINDOW,Value
AggReturn,2022-03-03 00:00:00,200,80,-4.861851838433573e-05
AggReturn,2022-03-04 00:00:00,100,40,-0.0067537690912023
AggReturn,2022-03-04 00:00:00,100,80,-0.0067537690912023
AggReturn,2022-03-04 00:00:00,200,40,-0.0035761673905092
AggReturn,2022-03-04 00:00:00,200,80,-0.0035761673905092
AggReturn,2022-03-07 00:00:00,100,40,0.0050226184486299
AggReturn,2022-03-07 00:00:00,100,80,0.0050226184486299
AggReturn,2022-03-07 00:00:00,200,40,1.5499937992879964e-05
AggReturn,2022-03-07 00:00:00,200,80,1.5499937992879964e-05
AggReturn,2022-03-08 00:00:00,100,40,-0.0026964629552769
AggReturn,2022-03-08 00:00:00,100,80,-0.0026964629552769
AggReturn,2022-03-08 00:00:00,200,40,-0.00396479184094
AggReturn,2022-03-08 00:00:00,200,80,-0.00396479184094
AggReturn,2022-03-09 00:00:00,100,40,0.00897177552611
AggReturn,2022-03-09 00:00:00,100,80,0.00897177552611
AggReturn,2022-03-09 00:00:00,200,40,0.013907632790494
AggReturn,2022-03-09 00:00:00,200,80,0.013907632790494
AggReturn,2022-03-10 00:00:00,100,40,-0.0113652197512903
AggReturn,2022-03-10 00:00:00,100,80,-0.0113652197512903
AggReturn,2022-03-10 00:00:00,200,40,-0.011592608782437
AggReturn,2022-03-10 00:00:00,200,80,-0.011592608782437
AggReturn,2022-03-11 00:00:00,100,40,0.0054978327275619
AggReturn,2022-03-11 00:00:00,100,80,0.0054978327275619
AggReturn,2022-03-11 00:00:00,200,40,0.0154393039808584
AggReturn,2022-03-11 00:00:00,200,80,0.0154393039808584
AggReturn,2022-03-14 00:00:00,100,40,0.0191921230892609
AggReturn,2022-03-14 00:00:00,100,80,0.0191921230892609
AggReturn,2022-03-14 00:00:00,200,40,0.0206091890934857
AggReturn,2022-03-14 00:00:00,200,80,0.0206091890934857
AggReturn,2022-03-15 00:00:00,100,40,0.0004646891092473
AggReturn,2022-03-15 00:00:00,100,80,0.0004646891092473
AggReturn,2022-03-15 00:00:00,200,40,0.0010195167460838
AggReturn,2022-03-15 00:00:00,200,80,0.0010195167460838
AggReturn,2022-03-16 00:00:00,100,40,0.0114944605372604
AggReturn,2022-03-16 00:00:00,100,80,0.0114944605372604
AggReturn,2022-03-16 00:00:00,200,40,-0.006297416910948
AggReturn,2022-03-16 00:00:00,200,80,-0.006297416910948
AggReturn,2022-03-17 00:00:00,100,40,0.0086547301463348
AggReturn,2022-03-17 00:00:00,100,80,0.0086547301463348
AggReturn,2022-03-17 00:00:00,200,40,0.0270894191687846
AggReturn,2022-03-17 00:00:00,200,80,0.0270894191687846
AggReturn,2022-03-18 00:00:00,100,40,0.0063222748176264
AggReturn,2022-03-18 00:00:00,100,80,0.0063222748176264
AggReturn,2022-03-18 00:00:00,200,40,-0.011198479855383
AggReturn,2022-03-18 00:00:00,200,80,-0.011198479855383
AggReturn,2022-03-21 00:00:00,100,40,-0.0081158142717745
AggReturn,2022-03-21 00:00:00,100,80,-0.0081158142717745
AggReturn,2022-03-21 00:00:00,200,40,-0.0140221665392855
AggReturn,2022-03-21 00:00:00,200,80,-0.0140221665392855
AggReturn,2022-03-22 00:00:00,100,40,0.0139485532335244
AggReturn,2022-03-22 00:00:00,100,80,0.0139485532335244
AggReturn,2022-03-22 00:00:00,200,40,0.0050013240508245
AggReturn,2022-03-22 00:00:00,200,80,0.0050013240508245
AggReturn,2022-03-23 00:00:00,100,40,-0.0061100858367983
AggReturn,2022-03-23 00:00:00,100,80,-0.0061100858367983
AggReturn,2022-03-23 00:00:00,200,40,-0.0088689850894712
AggReturn,2022-03-23 00:00:00,200,80,-0.0088689850894712
AggReturn,2022-03-24 00:00:00,100,40,0.0041964302653314
AggReturn,2022-03-24 00:00:00,100,80,0.0041964302653314
AggReturn,2022-03-24 00:00:00,200,40,0.0009222963004312
AggReturn,2022-03-24 00:00:00,200,80,0.0009222963004312
AggReturn,2022-03-25 00:00:00,100,40,0.0031068735058198
AggReturn,2022-03-25 00:00:00,100,80,0.0031068735058198
AggReturn,2022-03-25 00:00:00,200,40,0.0067166221213787
AggReturn,2022-03-25 00:00:00,200,80,0.0067166221213787
AggReturn,2022-03-28 00:00:00,100,40,-0.0016767679944882
AggReturn,2022-03-28 00:00:00,100,80,-0.0016767679944882
AggReturn,2022-03-28 00:00:00,200,40,-0.0011114857389148
AggReturn,2022-03-28 00:00:00,200,80,-0.0011114857389148
AggReturn,2022-03-29 00:00:00,100,40,0.0005639996390753
AggReturn,2022-03-29 00:00:00,100,80,0.0005639996390753
AggReturn,2022-03-29 00:00:00,200,40,-0.0088142240481018
AggReturn,2022-03-29 00:00:00,200,80,-0.0088142240481018
AggReturn,2022-03-30 00:00:00,100,40,-0.0044323324708454
AggReturn,2022-03-30 00:00:00,100,80,-0.0044323324708454
AggReturn,2022-03-30 00:00:00,200,40,-0.0040265637773331
AggReturn,2022-03-30 00:00:00,200,80,-0.0040265637773331
AggReturn,2022-03-31 00:00:00,100,40,0.0012218975223052
AggReturn,2022-03-31 00:00:00,100,80,0.0012218975223052
AggReturn,2022-03-31 00:00:00,200,40,-0.0044226226826491
AggReturn,2022-03-31 00:00:00,200,80,-0.0044226226826491
AggReturn,2022-04-01 00:00:00,100,40,0.0187994152955659
AggReturn,2022-04-01 00:00:00,100,80,0.0188001756981531
AggReturn,2022-04-01 00:00:00,200,40,0.0189534397006504
AggReturn,2022-04-01 00:00:00,200,80,0.0189534397006504
AggReturn,2022-04-04 00:00:00,100,40,-0.0012125983392659
AggReturn,2022-04-04 00:00:00,100,80,0.0002120193272139
AggReturn,2022-04-04 00:00:00,200,40,-0.0143488205786537
AggReturn,2022-04-04 00:00:00,200,80,-0.0143488205786537
AggReturn,2022-04-05 00:00:00,100,40,0.0014251946804779
AggReturn,2022-04-05 00:00:00,100,80,0.0007125412711127
AggReturn,2022-04-05 00:00:00,200,40,-0.0003714616930326
AggReturn,2022-04-05 00:00:00,200,80,-0.0003714616930326
AggReturn,2022-04-06 00:00:00,100,40,-0.0071778192851622
AggReturn,2022-04-06 00:00:00,100,80,0.0001134797925768
AggReturn,2022-04-06 00:00:00,200,40,0.009147035388137
AggReturn,2022-04-06 00:00:00,200,80,0.009147035388137
AggReturn,2022-04-07 00:00:00,100,40,0.0024345291813738
AggReturn,2022-04-07 00:00:00,100,80,0.0036686287839956
AggReturn,2022-04-07 00:00:00,200,40,0.0126943368260854
AggReturn,2022-04-07 00:00:00,200,80,0.0126943368260854
AggReturn,2022-04-08 00:00:00,100,40,0.0044347453487721
AggReturn,2022-04-08 00:00:00,100,80,0.0061386906753847
AggReturn,2022-04-08 00:00:00,200,40,0.0163113576587215
AggReturn,2022-04-08 00:00:00,200,80,0.0163113576587215
AggReturn,2022-04-11 00:00:00,100,40,-0.0006816005769464
AggReturn,2022-04-11 00:00:00,100,80,0.0041371146615462
AggReturn,2022-04-11 00:00:00,200,40,0.0071239151782517
AggReturn,2022-04-11 00:00:00,200,80,0.0071239151782517
AggReturn,2022-04-12 00:00:00,100,40,-0.0074144461008568
AggReturn,2022-04-12 00:00:00,100,80,-0.0111389779956539
AggReturn,2022-04-12 00:00:00,200,40,-0.0110516739679067
AggReturn,2022-04-12 00:00:00,200,80,-0.0110516739679067
AggReturn,2022-04-13 00:00:00,100,40,0.0145781583814432
AggReturn,2022-04-13 00:00:00,100,80,0.0177008859640201
AggReturn,2022-04-13 00:00:00,200,40,0.0102934782320558
AggReturn,2022-04-13 00:00:00,200,80,0.0102934782320558
AggReturn,2022-04-14 00:00:00,100,40,-0.0054915788358586
AggReturn,2022-04-14 00:00:00,100,80,-0.0087957487748507
AggReturn,2022-04-14 00:00:00,200,40,-0.0019064396435918
AggReturn,2022-04-14 00:00:00,200,80,-0.0019064396435918
AggReturn,2022-04-18 00:00:00,100,40,0.0035508718679489
AggReturn,2022-04-18 00:00:00,100,80,0.0117034645105458
AggReturn,2022-04-18 00:00:00,200,40,0.0114498923793834
AggReturn,2022-04-18 00:00:00,200,80,0.0114498923793834
AggReturn,2022-04-19 00:00:00,100,40,0.0064978238695686
AggReturn,2022-04-19 00:00:00,100,80,0.0055244701983017
AggReturn,2022-04-19 00:00:00,200,40,0.0078580744771299
AggReturn,2022-04-19 00:00:00,200,80,0.0078580744771299
AggReturn,2022-04-20 00:00:00,100,40,-0.00897883271886
AggReturn,2022-04-20 00:00:00,100,80,-0.0193496731872086
AggReturn,2022-04-20 00:00:00,200,40,-0.0199947846162373
AggReturn,2022-04-20 00:00:00,200,80,-0.0199947846162373
AggReturn,2022-04-21 00:00:00,100,40,0.0030253835813843
AggReturn,2022-04-21 00:00:00,100,80,0.0031869072579484
AggReturn,2022-04-21 00:00:00,200,40,0.0117564597167656
AggReturn,2022-04-21 00:00:00,200,80,0.0117564597167656
AggReturn,2022-04-22 00:00:00,100,40,0.0074957074263718
AggReturn,2022-04-22 00:00:00,100,80,0.0140910244097084
AggReturn,2022-04-22 00:00:00,200,40,0.0167070013434694
AggReturn,2022-04-22 00:00:00,200,80,0.0167070013434694
AggReturn,2022-04-25 00:00:00,100,40,-0.0013308618898206
AggReturn,2022-04-25 00:00:00,100,80,0.0013244948093866
AggReturn,2022-04-25 00:00:00,200,40,0.0031725041483942
AggReturn,2022-04-25 00:00:00,200,80,0.0031725041483942
AggReturn,2022-04-26 00:00:00,100,40,0.0037434072418254
AggReturn,2022-04-26 00:00:00,100,80,0.0036976333046962
AggReturn,2022-04-26 00:00:00,200,40,-0.0009453898281793
AggReturn,2022-04-26 00:00:00,200,80,-0.0009453898281793
AggReturn,2022-04-27 00:00:00,100,40,0.0082792219942946
AggReturn,2022-04-27 00:00:00,100,80,0.0195309106876634
AggReturn,2022-04-27 00:00:00,200,40,0.0104241717347243
AggReturn,2022-04-27 00:00:00,200,80,0.0104241717347243
AggReturn,2022-04-28 00:00:00,100,40,-0.01270732791789
AggReturn,2022-04-28 00:00:00,100,80,-0.0189015374865781
AggReturn,2022-04-28 00:00:00,200,40,-0.0209045749361007
AggReturn,2022-04-28 00:00:00,200,80,-0.0209045749361007
AggReturn,2022-04-29 00:00:00,100,40,0.0026833357772576
AggReturn,2022-04-29 00:00:00,100,80,0.0008595555527513
AggReturn,2022-04-29 00:00:00,200,40,0.0077695808357855
AggReturn,2022-04-29 00:00:00,200,80,0.0077695808357855
AggReturn,2022-05-02 00:00:00,100,40,0.0070299535681814
AggReturn,2022-05-02 00:00:00,100,80,0.0138426465300448
AggReturn,2022-05-02 00:00:00,200,40,0.0165597001272522
AggReturn,2022-05-02 00:00:00,200,80,0.0165597001272522
AggReturn,2022-05-03 00:00:00,100,40,0.0067534155424995
AggReturn,2022-05-03 00:00:00,100,80,0.0013332207517561
AggReturn,2022-05-03 00:00:00,200,40,0.000565603885216
AggReturn,2022-05-03 00:00:00,200,80,0.000565603885216
AggReturn,2022-05-04 00:00:00,100,40,-0.0020704427636547
AggReturn,2022-05-04 00:00:00,100,80,-0.0020704427636547
AggReturn,2022-05-04 00:00:00,200,40,0.0077543934737047
AggReturn,2022-05-04 00:00:00,200,80,0.0077543934737047
AggReturn,2022-05-05 00:00:00,100,40,-0.0091415716113073
AggReturn,2022-05-05 00:00:00,100,80,-0.0091415716113073
AggReturn,2022-05-05 00:00:00,200,40,-0.0106460186289728
AggReturn,2022-05-05 00:00:00,200,80,-0.0106460186289728
AggReturn,2022-05-06 00:00:00,100,40,0.0245751605625619
AggReturn,2022-05-06 00:00:00,100,80,0.0245751605625619
AggReturn,2022-05-06 00:00:00,200,40,0.0212160326090816
AggReturn,2022-05-06 00:00:00,200,80,0.0212160326090816
AggReturn,2022-05-09 00:00:00,100,40,0.009349757468704
AggReturn,2022-05-09 00:00:00,100,80,0.009349757468704
AggReturn,2022-05-09 00:00:00,200,40,0.0155847467852656
AggReturn,2022-05-09 00:00:00,200,80,0.0155847467852656
AggReturn,2022-05-10 00:00:00,100,40,-0.0002565667203642
AggReturn,2022-05-10 00:00:00,100,80,-0.0002565667203642
AggReturn,2022-05-10 00:00:00,200,40,0.0230255905876953
AggReturn,2022-05-10 00:00:00,200,80,0.0230255905876953
AggReturn,2022-05-11 00:00:00,100,40,0.0141260666983252
AggReturn,2022-05-11 00:00:00,100,80,0.0141260666983252
AggReturn,2022-05-11 00:00:00,200,40,0.0263329215144142
AggReturn,2022-05-11 00:00:00,200,80,0.0263329215144142
AggReturn,2022-05-12 00:00:00,100,40,0.0193074570071301
AggReturn,2022-05-12 00:00:00,100,80,0.0193074570071301
AggReturn,2022-05-12 00:00:00,200,40,0.0493394594779985
AggReturn,2022-05-12 00:00:00,200,80,0.0493394594779985
AggReturn,2022-05-13 00:00:00,100,40,-0.0339546338764712
AggReturn,2022-05-13 00:00:00,100,80,-0.0339546338764712
AggReturn,2022-05-13 00:00:00,200,40,-0.0580354215932431
AggReturn,2022-05-13 00:00:00,200,80,-0.0580354215932431
AggReturn,2022-05-16 00:00:00,100,40,0.0081589113850957
AggReturn,2022-05-16 00:00:00,100,80,0.0081589113850957
AggReturn,2022-05-16 00:00:00,200,40,-0.002947936866252
AggReturn,2022-05-16 00:00:00,200,80,-0.002947936866252
AggReturn,2022-05-17 00:00:00,100,40,-0.0202245358841551
AggReturn,2022-05-17 00:00:00,100,80,-0.0202245358841551
AggReturn,2022-05-17 00:00:00,200,40,-0.0222882495579322
AggReturn,2022-05-17 00:00:00,200,80,-0.0222882495579322
AggReturn,2022-05-18 00:00:00,100,40,0.0055562801654023
AggReturn,2022-05-18 00:00:00,100,80,0.0055562801654023
AggReturn,2022-05-18 00:00:00,200,40,0.0051581626567628
AggReturn,2022-05-18 00:00:00,200,80,0.0051581626567628
AggReturn,2022-05-19 00:00:00,100,40,0.0155845582784635
AggReturn,2022-05-19 00:00:00,100,80,0.0155845582784635
AggReturn,2022-05-19 00:00:00,200,40,0.0202910801409738
AggReturn,2022-05-19 00:00:00,200,80,0.0202910801409738
AggReturn,2022-05-20 00:00:00,100,40,-0.0194562992837586
AggReturn,2022-05-20 00:00:00,100,80,-0.0194562992837586
AggReturn,2022-05-20 00:00:00,200,40,-0.0349762310857227
AggReturn,2022-05-20 00:00:00,200,80,-0.0349762310857227
AggReturn,2022-05-23 00:00:00,100,40,-0.0120147480331941
AggReturn,2022-05-23 00:00:00,100,80,-0.0120147480331941
AggReturn,2022-05-23 00:00:00,200,40,0.0063738055561605
AggReturn,2022-05-23 00:00:00,200,80,0.0063738055561605
AggReturn,2022-05-24 00:00:00,100,40,-0.0053888787423063
AggReturn,2022-05-24 00:00:00,100,80,-0.0053888787423063
AggReturn,2022-05-24 00:00:00,200,40,0.0074192356167677
AggReturn,2022-05-24 00:00:00,200,80,0.0074192356167677
AggReturn,2022-05-25 00:00:00,100,40,-0.0018520965288728
AggReturn,2022-05-25 00:00:00,100,80,-0.0018520965288728
AggReturn,2022-05-25 00:00:00,200,40,0.0058260653894755
AggReturn,2022-05-25 00:00:00,200,80,0.0058260653894755
AggReturn,2022-05-26 00:00:00,100,40,-0.0059688684003955
AggReturn,2022-05-26 00:00:00,100,80,-0.0059688684003955
AggReturn,2022-05-26 00:00:00,200,40,-0.0133158668285952
AggReturn,2022-05-26 00:00:00,200,80,-0.0133158668285952
AggReturn,2022-05-27 00:00:00,100,40,-0.0350589315204133
AggReturn,2022-05-27 00:00:00,100,80,-0.0350589315204133
AggReturn,2022-05-27 00:00:00,200,40,-0.0477174084240388
AggReturn,2022-05-27 00:00:00,200,80,-0.0477174084240388
AggReturn,2022-05-31 00:00:00,100,40,-0.0056234402002093
AggReturn,2022-05-31 00:00:00,100,80,-0.0056234402002093
AggReturn,2022-05-31 00:00:00,200,40,-0.0018474357085179
AggReturn,2022-05-31 00:00:00,200,80,-0.0018474357085179
AggReturn,2022-06-01 00:00:00,100,40,-0.0058280955943758
AggReturn,2022-06-01 00:00:00,100,80,-0.0058282772693943
AggReturn,2022-06-01 00:00:00,200,40,-0.0059599376596809
AggReturn,2022-06-01 00:00:00,200,80,-0.0059599376596809
AggReturn,2022-06-02 00:00:00,100,40,0.0092187657022952
AggReturn,2022-06-02 00:00:00,100,80,0.013559601413902
AggReturn,2022-06-02 00:00:00,200,40,0.0023342492991829
AggReturn,2022-06-02 00:00:00,200,80,0.0023342492991829
AggReturn,2022-06-03 00:00:00,100,40,0.0043254092648624
AggReturn,2022-06-03 00:00:00,100,80,0.0055150856400823
AggReturn,2022-06-03 00:00:00,200,40,-0.0025541126659969
AggReturn,2022-06-03 00:00:00,200,80,-0.0025541126659969
AggReturn,2022-06-06 00:00:00,100,40,0.0126522002524487
AggReturn,2022-06-06 00:00:00,100,80,0.0134006332990526
AggReturn,2022-06-06 00:00:00,200,40,0.0073608073316708
AggReturn,2022-06-06 00:00:00,200,80,0.0073608073316708
AggReturn,2022-06-07 00:00:00,100,40,-0.0042102244579159
AggReturn,2022-06-07 00:00:00,100,80,-0.0042518456007559
AggReturn,2022-06-07 00:00:00,200,40,-0.0029875971433816
AggReturn,2022-06-07 00:00:00,200,80,-0.0029875971433816
AggReturn,2022-06-08 00:00:00,100,40,0.024395601480615
AggReturn,2022-06-08 00:00:00,100,80,0.0290729253747722
AggReturn,2022-06-08 00:00:00,200,40,0.0096962206639388
AggReturn,2022-06-08 00:00:00,200,80,0.0096962206639388
AggReturn,2022-06-09 00:00:00,100,40,-0.0202173499357411
AggReturn,2022-06-09 00:00:00,100,80,-0.0214787443984769
AggReturn,2022-06-09 00:00:00,200,40,-0.013729418960198
AggReturn,2022-06-09 00:00:00,200,80,-0.013729418960198
AggReturn,2022-06-10 00:00:00,100,40,-0.0148356006863806
AggReturn,2022-06-10 00:00:00,100,80,-0.0094804881751989
AggReturn,2022-06-10 00:00:00,200,40,-0.0132482427426321
AggReturn,2022-06-10 00:00:00,200,80,-0.0132482427426321
AggReturn,2022-06-13 00:00:00,100,40,-0.0061553093893533
AggReturn,2022-06-13 00:00:00,100,80,-0.0003355040958775
AggReturn,2022-06-13 00:00:00,200,40,-0.0145301421248477
AggReturn,2022-06-13 00:00:00,200,80,-0.0145301421248477
AggReturn,2022-06-14 00:00:00,100,40,-0.0105136546470764
AggReturn,2022-06-14 00:00:00,100,80,-0.0118446270870389
AggReturn,2022-06-14 00:00:00,200,40,-0.0106908667845547
AggReturn,2022-06-14 00:00:00,200,80,-0.0106908667845547
AggReturn,2022-06-15 00:00:00,100,40,0.0132229799352266
AggReturn,2022-06-15 00:00:00,100,80,0.0135152226896996
AggReturn,2022-06-15 00:00:00,200,40,0.0097131403254162
AggReturn,2022-06-15 00:00:00,200,80,0.0097131403254162
AggReturn,2022-06-16 00:00:00,100,40,-0.0181164981941676
AggReturn,2022-06-16 00:00:00,100,80,-0.0165390761272145
AggReturn,2022-06-16 00:00:00,200,40,-0.0114134310587199
AggReturn,2022-06-16 00:00:00,200,80,-0.0114134310587199
AggReturn,2022-06-17 00:00:00,100,40,-0.0098155666385139
AggReturn,2022-06-17 00:00:00,100,80,-0.005920896191375
AggReturn,2022-06-17 00:00:00,200,40,-0.0091614097124516
AggReturn,2022-06-17 00:00:00,200,80,-0.0091614097124516
AggReturn,2022-06-21 00:00:00,100,40,-0.0040022258178371
AggReturn,2022-06-21 00:00:00,100,80,-0.0163954973419305
AggReturn,2022-06-21 00:00:00,200,40,0.0082762332263983
AggReturn,2022-06-21 00:00:00,200,80,0.0082762332263983
AggReturn,2022-06-22 00:00:00,100,40,-0.0061754110157845
AggReturn,2022-06-22 00:00:00,100,80,-0.0027993928379251
AggReturn,2022-06-22 00:00:00,200,40,-0.0032699096883513
AggReturn,2022-06-22 00:00:00,200,80,-0.0032699096883513
AggReturn,2022-06-23 00:00:00,100,40,0.0037825657793897
AggReturn,2022-06-23 00:00:00,100,80,0.0055096947785446
AggReturn,2022-06-23 00:00:00,200,40,0.0143079619673684
AggReturn,2022-06-23 00:00:00,200,80,0.0143079619673684
AggReturn,2022-06-24 00:00:00,100,40,0.0032108912603978
AggReturn,2022-06-24 00:00:00,100,80,0.0018704815562964
AggReturn,2022-06-24 00:00:00,200,40,0.0022974069376097
AggReturn,2022-06-24 00:00:00,200,80,0.0022974069376097
AggReturn,2022-06-27 00:00:00,100,40,0.0169930188719321
AggReturn,2022-06-27 00:00:00,100,80,0.0212744487600686
AggReturn,2022-06-27 00:00:00,200,40,0.0248429717415694
AggReturn,2022-06-27 00:00:00,200,80,0.0248429717415694
AggReturn,2022-06-28 00:00:00,100,40,0.0089384780145022
AggReturn,2022-06-28 00:00:00,100,80,0.0049619631542185
AggReturn,2022-06-28 00:00:00,200,40,-0.0037012481575626
AggReturn,2022-06-28 00:00:00,200,80,-0.0037012481575626
AggReturn,2022-06-29 00:00:00,100,40,0.0033239622783221
AggReturn,2022-06-29 00:00:00,100,80,0.0080395632934461
AggReturn,2022-06-29 00:00:00,200,40,-0.0132989270852455
AggReturn,2022-06-29 00:00:00,200,80,-0.0132989270852455
AggReturn,2022-06-30 00:00:00,100,40,-0.0354378260246247
AggReturn,2022-06-30 00:00:00,100,80,-0.0414022561875104
AggReturn,2022-06-30 00:00:00,200,40,-0.0108071040092308
AggReturn,2022-06-30 00:00:00,200,80,-0.0108071040092308
AggReturn,2022-07-01 00:00:00,100,40,0.0122024743918129
AggReturn,2022-07-01 00:00:00,100,80,0.0126299629137348
AggReturn,2022-07-01 00:00:00,200,40,0.0072164658878362
AggReturn,2022-07-01 00:00:00,200,80,0.0072164658878362
AggReturn,2022-07-05 00:00:00,100,40,-0.0005275344653401
AggReturn,2022-07-05 00:00:00,100,80,-0.0005275344653401
AggReturn,2022-07-05 00:00:00,200,40,-0.0036340253270745
AggReturn,2022-07-05 00:00:00,200,80,-0.0036340253270745
AggReturn,2022-07-06 00:00:00,100,40,-0.0305099107100754
AggReturn,2022-07-06 00:00:00,100,80,-0.0305099107100754
AggReturn,2022-07-06 00:00:00,200,40,-0.027594257023765
AggReturn,2022-07-06 00:00:00,200,80,-0.027594257023765
AggReturn,2022-07-07 00:00:00,100,40,0.0158990373747046
AggReturn,2022-07-07 00:00:00,100,80,0.0158990373747046
AggReturn,2022-07-07 00:00:00,200,40,0.0175732345463298
AggReturn,2022-07-07 00:00:00,200,80,0.0175732345463298
AggReturn,2022-07-08 00:00:00,100,40,0.0033610675229603
AggReturn,2022-07-08 00:00:00,100,80,0.0033610675229603
AggReturn,2022-07-08 00:00:00,200,40,0.0020958650857801
AggReturn,2022-07-08 00:00:00,200,80,0.0020958650857801
AggReturn,2022-07-11 00:00:00,100,40,0.0033693544193022
AggReturn,2022-07-11 00:00:00,100,80,0.0033693544193022
AggReturn,2022-07-11 00:00:00,200,40,0.0014739017446698
AggReturn,2022-07-11 00:00:00,200,80,0.0014739017446698
AggReturn,2022-07-12 00:00:00,100,40,0.0084546701643096
AggReturn,2022-07-12 00:00:00,100,80,0.0084546701643096
AggReturn,2022-07-12 00:00:00,200,40,0.0093592719619105
AggReturn,2022-07-12 00:00:00,200,80,0.0093592719619105
AggReturn,2022-07-13 00:00:00,100,40,0.0108457357882232
AggReturn,2022-07-13 00:00:00,100,80,0.0108457357882232
AggReturn,2022-07-13 00:00:00,200,40,0.0088176391861603
AggReturn,2022-07-13 00:00:00,200,80,0.0088176391861603
AggReturn,2022-07-14 00:00:00,100,40,-0.0020834728162814
AggReturn,2022-07-14 00:00:00,100,80,-0.0020834728162814
AggReturn,2022-07-14 00:00:00,200,40,-0.0025419915471892
AggReturn,2022-07-14 00:00:00,200,80,-0.0025419915471892
AggReturn,2022-07-15 00:00:00,100,40,0.00844905012537
AggReturn,2022-07-15 00:00:00,100,80,0.00844905012537
AggReturn,2022-07-15 00:00:00,200,40,0.0116151377236171
AggReturn,2022-07-15 00:00:00,200,80,0.0116151377236171
AggReturn,2022-07-18 00:00:00,100,40,-0.0079023490411877
AggReturn,2022-07-18 00:00:00,100,80,-0.0079023490411877
AggReturn,2022-07-18 00:00:00,200,40,-0.0057412531813475
AggReturn,2022-07-18 00:00:00,200,80,-0.0057412531813475
AggReturn,2022-07-19 00:00:00,100,40,-0.0060805305103243
AggReturn,2022-07-19 00:00:00,100,80,-0.0060805305103243
AggReturn,2022-07-19 00:00:00,200,40,-0.0043516904835006
AggReturn,2022-07-19 00:00:00,200,80,-0.0043516904835006
AggReturn,2022-07-20 00:00:00,100,40,-0.0095630218222039
AggReturn,2022-07-20 00:00:00,100,80,-0.0095630218222039
AggReturn,2022-07-20 00:00:00,200,40,-0.0061172599307331
AggReturn,2022-07-20 00:00:00,200,80,-0.0061172599307331
AggReturn,2022-07-21 00:00:00,100,40,-0.0119961231400047
AggReturn,2022-07-21 00:00:00,100,80,-0.0119961231400047
AggReturn,2022-07-21 00:00:00,200,40,-0.0151383602000287
AggReturn,2022-07-21 00:00:00,200,80,-0.0151383602000287
AggReturn,2022-07-22 00:00:00,100,40,-0.0077649256056864
AggReturn,2022-07-22 00:00:00,100,80,-0.0077649256056864
AggReturn,2022-07-22 00:00:00,200,40,-0.0055415491614922
AggReturn,2022-07-22 00:00:00,200,80,-0.0055415491614922
AggReturn,2022-07-25 00:00:00,100,40,0.007868631910459
AggReturn,2022-07-25 00:00:00,100,80,0.007868631910459
AggReturn,2022-07-25 00:00:00,200,40,0.0061049103732494
AggReturn,2022-07-25 00:00:00,200,80,0.0061049103732494
AggReturn,2022-07-26 00:00:00,100,40,0.0101123312505659
AggReturn,2022-07-26 00:00:00,100,80,0.0101123312505659
AggReturn,2022-07-26 00:00:00,200,40,0.0119626609907896
AggReturn,2022-07-26 00:00:00,200,80,0.0119626609907896
AggReturn,2022-07-27 00:00:00,100,40,-0.0037309098460249
AggReturn,2022-07-27 00:00:00,100,80,-0.0037309098460249
AggReturn,2022-07-27 00:00:00,200,40,-0.0028761330556619
AggReturn,2022-07-27 00:00:00,200,80,-0.0028761330556619
AggReturn,2022-07-28 00:00:00,100,40,-0.0137635746734412
AggReturn,2022-07-28 00:00:00,100,80,-0.0137635746734412
AggReturn,2022-07-28 00:00:00,200,40,-0.0115350475765596
AggReturn,2022-07-28 00:00:00,200,80,-0.0115350475765596
AggReturn,2022-07-29 00:00:00,100,40,-0.0086383735529002
AggReturn,2022-07-29 00:00:00,100,80,-0.0086383735529002
AggReturn,2022-07-29 00:00:00,200,40,-0.007691975760125
AggReturn,2022-07-29 00:00:00,200,80,-0.007691975760125
AggReturn,2022-08-01 00:00:00,100,40,-4.785020628004849e-05
AggReturn,2022-08-01 00:00:00,100,80,-4.785020628004849e-05
AggReturn,2022-08-01 00:00:00,200,40,0.0008273223181424
AggReturn,2022-08-01 00:00:00,200,80,0.0008273223181424
AggReturn,2022-08-02 00:00:00,100,40,0.006197984591407
AggReturn,2022-08-02 00:00:00,100,80,0.0061980333102452
AggReturn,2022-08-02 00:00:00,200,40,0.0057495345333921
AggReturn,2022-08-02 00:00:00,200,80,0.0057516302467525
AggReturn,2022-08-03 00:00:00,100,40,0.0129398126562023
AggReturn,2022-08-03 00:00:00,100,80,0.0119127564576712
AggReturn,2022-08-03 00:00:00,200,40,0.0047220404784329
AggReturn,2022-08-03 00:00:00,200,80,0.0025541062938164
AggReturn,2022-08-04 00:00:00,100,40,-0.0124596727091732
AggReturn,2022-08-04 00:00:00,100,80,-0.0069251872926852
AggReturn,2022-08-04 00:00:00,200,40,-0.0133435436527963
AggReturn,2022-08-04 00:00:00,200,80,-0.0116882973176544
AggReturn,2022-08-05 00:00:00,100,40,-0.0234395796164339
AggReturn,2022-08-05 00:00:00,100,80,-0.0206192422765635
AggReturn,2022-08-05 00:00:00,200,40,-0.0147552221152961
AggReturn,2022-08-05 00:00:00,200,80,-0.0176208468121897
AggReturn,2022-08-08 00:00:00,100,40,0.0008380700162953
